,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
Water_VSK_PercTotaal,0.02857309801487775,-0.006925744348989555,-0.00010227291057328839,-0.015148030761717347,-0.016291612035137414,0.1144528808082391,0.04625028116394375,0.0007149292214491706,0.31735083031675576,-0.11287343064414289,-0.020049012968956795,-0.02353660940303598,-0.04419035961146564,-0.10754359489601321,-0.08259676632271792,0.06861287758406363,0.02679463323520109,0.04091784081759335,0.06309282624842323,0.12694914686927627,-0.03621150120399617,0.020292967446632337,-0.027222542914797723,0.08125807254658887,0.03899680095270093,-0.09043138505370818,0.03021017919303983,-0.0021160570731368123,-0.048023711128810403
Gras_PercLand,-0.022403329598202983,-0.017219992067498344,-0.008837689008535628,0.016733031929149562,-0.01433125429661386,0.1044316160304028,0.11799840784758049,0.18848062478111136,0.08697279668891529,-0.005650022191704528,0.11619537383745279,-0.10701656741948179,0.05584193567949237,0.04481473061509934,-0.05930837836072156,0.0625060281202841,0.07379489765542166,0.03455479256965694,0.09362801150371992,-0.12289149978470397,-0.091473433320874,0.015258785115169773,0.02238003899388271,-0.014160392264567508,-0.14623557223251363,0.0650980917467819,-0.054820100047998054,-0.13214103853830664,-0.07430418710620978
Struiken_PercLand,-0.07866407759448375,-0.061388797832808595,-0.010639661521654502,0.03510687739094373,-0.005293026379293538,0.02321586721338625,0.0708942141413016,0.04243963262331291,0.05298221243132971,0.0267025552604796,-0.0327507502211317,-0.034921653724906625,-0.010312843615323997,0.04030015606209366,-0.09313342686028168,0.012628122371071446,0.027020367127771217,0.012174288985745746,-0.027920381787214763,-0.06668105907648399,-0.04616770312680619,-0.014690666541725956,-0.018131112328751583,-0.018542276728366926,-0.09877366019776765,-0.07132870894380405,0.06616193317633196,-0.020246417335852588,0.0570661806070963
Onverhard_PercLand,-0.059623750025454975,-0.041029051807139165,-0.024006913796771997,0.1119205327699778,0.004807065515262638,-0.030429848155082238,0.056497425613799966,0.134600976739789,-0.04147125004868899,-0.051449430405292554,-0.03213476513578176,-0.07285629173624023,-0.07353683124769966,-0.10951347275577598,0.0547361591317455,0.055340859909983504,0.025532935875793316,-0.062374945423928504,-0.0020979608550203525,-0.025231198245591117,0.010383240488898146,-0.025911375600728013,-0.09249833964802219,-0.078887042641353,0.040653485575206344,0.05312153887099864,-0.0011404678695189521,0.0009304741482825691,0.058836293399727305
Halfverhard_PercLand,-0.03602220941104695,-0.022803125994680287,-0.007670054807450448,-0.01363250491540534,-0.009864730277724025,0.03747989475098742,0.044628143781624406,0.026556647463794852,0.017807711861528436,-0.04466893483103666,0.07992783131544663,-0.027961499032826204,0.12171841650782629,-0.005305277673336715,0.08262565458789066,-0.01706962041904665,0.1473742797535017,0.1162468010523391,-0.0999915522830783,-0.06415468250918728,-0.07321332584602097,0.02605392615728217,-0.250122786290674,0.30942499653987643,-0.014764307376876363,-0.012588228459513339,0.037502831808759386,0.30784105697098896,-0.028599351274474414
Verhard_PercLand,-0.09435371510671428,-0.0691136357076535,-0.005153517091706309,-0.06605694638430723,-0.01465955696387402,0.010229002657943355,0.050068364952838895,0.009643106011303517,-0.005671102971632885,0.00415259208038113,-0.07783079553530196,-0.02943528822710594,0.05094829623734999,0.0638230771204636,-0.0320014907441322,0.010497394341739368,0.019334340750160963,0.014394578378625459,-0.04666721919698991,0.03256273700938213,-0.016790562305000416,-0.0047058937041449785,0.024451868889923612,0.06330536117983933,-0.02651325580829716,-0.010867666482705353,-0.02445342826689486,0.011882954886243446,0.060569170057086355
Gebouwen_VSK_PercLand,-0.09067995553556722,-0.06645875161281649,-0.006472491128650948,-0.0803289504474326,-0.039176159493413444,-0.015511341667642002,-0.03495058249780516,-0.009979654324226312,0.008187302036106538,-0.0570684231883529,-0.08389090801230514,-0.045105071150212214,0.02993442567575858,-0.0015499055724026178,0.05432604272610738,0.04491637895154558,-0.07631994303309055,-0.009168352669685539,-0.018019589124757852,-0.002057527018717598,-0.015596718621823921,0.0016069851395055458,0.04233233464890522,-0.010313597445510844,-0.03976167861244352,0.02300758884444496,-0.05668096365882123,0.05700415099007794,0.01199628196081686
Agrarisch_PercLand,0.10254665700205934,0.06692835310680223,0.00420125773172054,0.008385457462826986,0.004619297340494454,0.0031647468539464946,-0.06567768911998388,-0.09977953181107621,-0.007236855581852158,0.022594501908467825,0.047782094272208184,0.04949197606193033,-0.02251342666059479,0.01420151935383157,0.014338181684202157,-0.07188788326330514,-0.002810162789082143,0.02064499273168434,0.03285477010912014,0.05461881998063797,0.03330818857851861,0.01840859873388795,-0.0037076504740778107,-0.005182628761823601,0.02713371613590711,-0.03473548961425011,0.010100736593450321,0.009792196791800982,-0.02740746470502027
Oppervlakte_Land_ONO_m2,0.05457907516779318,0.04506802468051562,-0.014682853885995866,0.057786404685388426,-0.07321403437249858,0.18669205127688968,-0.12532699738301126,0.026072603277252263,-0.10205003121392435,-0.0054002165453958945,-0.0788321565432679,-0.04241127077703754,-0.009560891468244641,0.05256412845238545,-0.03146170532178107,0.021610588481141862,0.04817374396818767,-0.03205513168580743,-0.05829734912464742,0.004102729112457994,0.002764888788729903,-0.009887214120006866,0.0016717179875249456,0.0018872423782020798,-0.002099125335980685,0.03988881603717145,-0.01576412945790126,0.010241572729479351,0.007341981495352165
Oppervlakte_Water_ONO_m2,0.04600778187069139,0.018528194303888777,-0.00691011303632154,0.02106980002338156,-0.05565016796023364,0.16292232654723207,-0.056348548332776444,0.014075311265392413,0.1804016038827727,-0.042265347510918753,-0.11610901805141394,-0.01214237113580244,-0.11857177186788559,-0.08879331139043535,-0.08191890590566815,0.030367963317581705,0.013439439773483053,0.053012599376658934,-0.05553228702567957,0.14093318358306384,-0.022819155480089264,0.009485614570711573,-0.04933051486063434,0.06468819980917583,0.04796283026682,-0.05712013996990796,-0.013074644869630966,-0.025044220088257126,-0.10969328485675424
Gebouwen_ONO_PercLand,-0.09055962324005973,-0.06634427660594228,-0.0065069201078309016,-0.08037109078706452,-0.0392676080231777,-0.015280323390704698,-0.03466888924652342,-0.009952723978148486,0.008757361671241588,-0.057032059410205706,-0.08391424537615944,-0.04531462170625818,0.030973254534088817,-0.002025915182061714,0.054794551612320344,0.04585156894375162,-0.07696498640646814,-0.009331134630277307,-0.01787090453577523,-0.0014756828737395177,-0.015002830273675154,0.001610958946844463,0.042938054639230956,-0.010291873277036177,-0.040860661945628304,0.023237764779159217,-0.056444702826338344,0.05745464451282264,0.011496717644636681
Water_ONO_PercTotaal,0.0320879912532036,-0.0063506825485714884,-0.000981740641744393,-0.010862397975745399,-0.021803773709985513,0.11558355839713072,0.04260466878825644,0.0024377248059121647,0.31925401264754744,-0.10045212512173424,-0.020456580104976196,-0.022206515325846096,-0.04666863479665863,-0.1121711426587894,-0.0736018184368731,0.06674544714718357,0.03224301916079491,0.04835153283833494,0.06590007581320084,0.1175030307421218,-0.04549273525902249,0.02389251624275337,-0.028212270512163264,0.0793891472690071,0.01880999545503525,-0.07243741500812255,0.028285643409603534,-0.004895586062716037,-0.05271317324755266
Oppervlakte_Totaal_m2_BK,-0.04163199078577719,-0.03199090916662883,0.009125761979995909,-0.005097048528765302,0.02257279545340187,0.1556951449083922,0.17654686687167195,-0.11674086077665428,-0.09999144307966938,-0.17423763824523383,0.03704201760046686,0.07168897411334058,-0.0400658183481326,-0.030120139003308073,0.06170656643281053,-0.056602693832232875,-0.05862948759051595,0.018110400896547748,-0.02479282205627243,-0.021161725829798004,-0.008650394166071431,0.00908597389520723,0.0063875540141460725,-0.016674632854378937,-0.01190903644315378,0.017073373949258407,0.012913882145417471,-0.016714055208880994,-0.032330264918256656
Oppervlakte_Land_VSK_m2_BK,-0.041598778538201236,-0.03172633051453061,0.00886834634302455,-0.004795844974222248,0.022822515591209746,0.1541370919529594,0.17496209261683157,-0.11564418782915767,-0.10452150270409932,-0.1720025540239865,0.03226072059225719,0.07383065830930108,-0.04466755236460856,-0.033110971980563265,0.06337914185667835,-0.05935076077978526,-0.057986307029181706,0.022223664757064655,-0.024783953043033425,-0.01982198537222044,-0.010647805252984175,0.010436516570775486,0.002103340610602454,-0.018680341691178992,-0.008736300099164238,0.014881351302293835,0.009080429628267753,-0.018468999141421295,-0.033762921225601754
Oppervlakte_Water_VSK_m2_BK,-0.03552300329178096,-0.024805018555789753,0.004006122800756999,-0.007616518471173284,0.00414239208678031,0.14659927693875843,0.1542220798466801,-0.10700429964785023,-0.00285077550391363,-0.1687964307334056,0.10217907773131006,0.004952044854501236,0.0413895468578168,0.032622862582249855,0.02868434852323587,-0.008649659593820877,-0.04559575961024651,-0.04609402815495089,-0.00846488941694003,-0.02137136175758718,0.026518970146536164,-0.009796162097877389,0.06384539311956192,0.01780202736257932,-0.06682691813683164,0.04509865677093886,0.057767139850889375,0.02096935845445617,0.006056342910402091
Oppervlakte_Openbaar_m2_BK,-0.04480387031611137,-0.03509528031550091,0.00867054165379937,-0.008115246228835585,0.006793882774609198,0.16062776404603377,0.1693894851818156,-0.10537465384669172,-0.08567981887589429,-0.13842385373332766,0.0838191288832646,0.0495721261013048,-0.022812186302858674,0.019828166920887666,0.05109213799288351,-0.05976763754890153,-0.04073641278687494,0.015840161501384502,-0.014388158356005763,-0.03178457377294965,-0.009252145437293989,0.008256903443920658,0.0020716881074133975,0.02808164822335026,-0.009470214647300551,0.01139894817557964,0.02787495947473924,0.008305593602880433,-0.024791349736848347
Oppervlakte_NietOpenbaar_m2_BK,-0.03263383379791164,-0.021830715827361156,0.005938789222880332,0.00860758890089001,0.036428149734326405,0.1338678494689155,0.16716860575318754,-0.11169168443723541,-0.10671418460403716,-0.17701426075395096,-0.0019883912771208813,0.07774731770349154,-0.06670633488514544,-0.06591115240470947,0.06665400191215531,-0.057327818765851836,-0.053568804892709224,0.017970264124025727,-0.030405392200914594,-0.0006191239746026605,-0.01032905867268575,0.013909957211805313,-0.007505562639219014,-0.06364829210897503,0.0032892830952009292,0.0174602212020287,0.0004024540160664638,-0.05457402481057106,-0.032094847934691334
Groen_PercLand_BK,0.012609462818805761,0.018479545104257394,-0.014531703561958086,0.07756334049684294,-0.03899877270907882,0.037487715600709626,0.016964000333469953,0.05903814099374254,0.08958444152928387,0.01686461819094651,0.18751941162526034,-0.09772874483686052,-0.039000977392806904,0.26306426459662613,-0.03272667055657032,0.020467970013763846,-0.2064442929061799,0.2007327894858063,-0.05684982442747558,-0.01778333058554909,-0.050583023683313764,0.006799052723888845,0.04447142938660728,-0.1068814017822068,0.15867805292305776,0.0226990270973853,-0.02266399447685619,0.04568192003937382,0.005995241970328482
Groen_Openbaar_PercOpenbaar_BK,0.023911648624873497,0.024312327145801275,-0.0071404085930958676,0.06907149494530938,-0.006941311132798781,0.009026072630669959,0.012475528300611825,0.0024955206473688527,0.040220046807239104,0.035709020010109206,0.11708095127754767,-0.06518920235786774,-0.057582758790079805,0.1910112849711881,-0.01320289779893672,-0.009972557999668109,-0.06358884760200782,0.10074192039496933,-0.1031583717047068,-0.006094905605191392,-0.14157094329008163,0.0741091372650542,0.25973376193945,-0.08022360534328805,-0.17879950263130742,0.026013322159477492,0.1714083731515315,0.05323474790508573,-0.24869978206285434
